entity_id,state,last_changed
sensor.ral1ch8035_grid_power,1142.0,2026-04-08T11:13:45.512Z
sensor.ral1ch8035_grid_power,1144.09997558594,2026-04-08T11:13:55.560Z
sensor.ral1ch8035_grid_power,1190.70007324219,2026-04-08T11:14:05.538Z
sensor.ral1ch8035_grid_power,1239.40002441406,2026-04-08T11:14:15.552Z
sensor.ral1ch8035_grid_power,1231.20007324219,2026-04-08T11:14:25.564Z
sensor.ral1ch8035_grid_power,1239.5,2026-04-08T11:14:35.552Z
sensor.ral1ch8035_grid_power,1245.0,2026-04-08T11:14:45.549Z
sensor.ral1ch8035_grid_power,1242.90002441406,2026-04-08T11:14:55.547Z
sensor.ral1ch8035_grid_power,1240.40002441406,2026-04-08T11:15:05.546Z
sensor.ral1ch8035_grid_power,1237.80004882812,2026-04-08T11:15:15.559Z
sensor.ral1ch8035_grid_power,1234.80004882812,2026-04-08T11:15:25.561Z
sensor.ral1ch8035_grid_power,1038.0,2026-04-08T11:15:35.588Z
sensor.ral1ch8035_grid_power,1040.70007324219,2026-04-08T11:15:45.563Z
sensor.ral1ch8035_grid_power,1036.80004882812,2026-04-08T11:15:55.552Z
sensor.ral1ch8035_grid_power,1115.70007324219,2026-04-08T11:16:05.575Z
sensor.ral1ch8035_grid_power,1117.30004882812,2026-04-08T11:16:15.577Z
sensor.ral1ch8035_grid_power,1120.40002441406,2026-04-08T11:16:35.592Z
sensor.ral1ch8035_grid_power,1118.0,2026-04-08T11:16:45.572Z
sensor.ral1ch8035_grid_power,1117.09997558594,2026-04-08T11:16:55.570Z
sensor.ral1ch8035_grid_power,1152.90002441406,2026-04-08T11:17:05.592Z
sensor.ral1ch8035_grid_power,1156.90002441406,2026-04-08T11:17:15.572Z
sensor.ral1ch8035_grid_power,1122.80004882812,2026-04-08T11:17:35.610Z
sensor.ral1ch8035_grid_power,1121.20007324219,2026-04-08T11:17:45.558Z
sensor.ral1ch8035_grid_power,1118.40002441406,2026-04-08T11:17:55.567Z
sensor.ral1ch8035_grid_power,1221.09997558594,2026-04-08T11:18:05.616Z
sensor.ral1ch8035_grid_power,1208.80004882812,2026-04-08T11:18:15.570Z
sensor.ral1ch8035_grid_power,1209.40002441406,2026-04-08T11:18:25.605Z
sensor.ral1ch8035_grid_power,1102.70007324219,2026-04-08T11:18:35.577Z
sensor.ral1ch8035_grid_power,1114.59997558594,2026-04-08T11:18:45.559Z
sensor.ral1ch8035_grid_power,1118.30004882812,2026-04-08T11:18:55.599Z
sensor.ral1ch8035_grid_power,1199.0,2026-04-08T11:19:05.593Z
sensor.ral1ch8035_grid_power,1181.5,2026-04-08T11:19:15.583Z
sensor.ral1ch8035_grid_power,1177.09997558594,2026-04-08T11:19:25.575Z
sensor.ral1ch8035_grid_power,1134.20007324219,2026-04-08T11:19:35.593Z
sensor.ral1ch8035_grid_power,1135.80004882812,2026-04-08T11:19:45.591Z
sensor.ral1ch8035_grid_power,1130.5,2026-04-08T11:19:55.594Z
sensor.ral1ch8035_grid_power,1128.40002441406,2026-04-08T11:20:05.585Z
sensor.ral1ch8035_grid_power,1128.90002441406,2026-04-08T11:20:15.585Z
sensor.ral1ch8035_grid_power,1132.5,2026-04-08T11:20:25.592Z
sensor.ral1ch8035_grid_power,1236.40002441406,2026-04-08T11:20:35.594Z
sensor.ral1ch8035_grid_power,1234.30004882812,2026-04-08T11:20:45.631Z
sensor.ral1ch8035_grid_power,1224.30004882812,2026-04-08T11:20:55.605Z
sensor.ral1ch8035_grid_power,1201.40002441406,2026-04-08T11:21:05.599Z
sensor.ral1ch8035_grid_power,1206.90002441406,2026-04-08T11:21:15.602Z
sensor.ral1ch8035_grid_power,1196.20007324219,2026-04-08T11:21:25.601Z
sensor.ral1ch8035_grid_power,1111.0,2026-04-08T11:21:35.609Z
sensor.ral1ch8035_grid_power,1112.70007324219,2026-04-08T11:21:55.617Z
sensor.ral1ch8035_grid_power,1116.5,2026-04-08T11:22:05.610Z
sensor.ral1ch8035_grid_power,1115.90002441406,2026-04-08T11:22:15.603Z
sensor.ral1ch8035_grid_power,1113.70007324219,2026-04-08T11:22:25.611Z
sensor.ral1ch8035_grid_power,1115.0,2026-04-08T11:22:35.625Z
sensor.ral1ch8035_grid_power,1113.59997558594,2026-04-08T11:22:55.620Z
sensor.ral1ch8035_grid_power,1115.59997558594,2026-04-08T11:23:05.616Z
sensor.ral1ch8035_grid_power,1110.09997558594,2026-04-08T11:23:15.611Z
sensor.ral1ch8035_grid_power,1110.90002441406,2026-04-08T11:23:25.608Z
sensor.ral1ch8035_grid_power,1165.90002441406,2026-04-08T11:23:35.632Z
sensor.ral1ch8035_grid_power,1166.0,2026-04-08T11:23:45.643Z
sensor.ral1ch8035_grid_power,1164.5,2026-04-08T11:23:55.626Z
sensor.ral1ch8035_grid_power,1188.0,2026-04-08T11:24:05.644Z
sensor.ral1ch8035_grid_power,1188.20007324219,2026-04-08T11:24:15.641Z
sensor.ral1ch8035_grid_power,1183.80004882812,2026-04-08T11:24:25.624Z
sensor.ral1ch8035_grid_power,1273.0,2026-04-08T11:24:35.635Z
sensor.ral1ch8035_grid_power,1245.20007324219,2026-04-08T11:24:55.638Z
sensor.ral1ch8035_grid_power,1255.70007324219,2026-04-08T11:25:05.644Z
sensor.ral1ch8035_grid_power,1275.09997558594,2026-04-08T11:25:15.652Z
sensor.ral1ch8035_grid_power,1276.90002441406,2026-04-08T11:25:25.642Z
sensor.ral1ch8035_grid_power,1296.80004882812,2026-04-08T11:25:35.652Z
sensor.ral1ch8035_grid_power,1297.40002441406,2026-04-08T11:25:45.659Z
sensor.ral1ch8035_grid_power,1309.5,2026-04-08T11:25:55.667Z
sensor.ral1ch8035_grid_power,1117.59997558594,2026-04-08T11:26:05.668Z
sensor.ral1ch8035_grid_power,1116.5,2026-04-08T11:26:15.664Z
sensor.ral1ch8035_grid_power,1120.20007324219,2026-04-08T11:26:25.668Z
sensor.ral1ch8035_grid_power,1119.90002441406,2026-04-08T11:26:35.672Z
sensor.ral1ch8035_grid_power,1118.40002441406,2026-04-08T11:26:45.656Z
sensor.ral1ch8035_grid_power,1118.5,2026-04-08T11:26:55.663Z
sensor.ral1ch8035_grid_power,1122.30004882812,2026-04-08T11:27:05.664Z
sensor.ral1ch8035_grid_power,1119.0,2026-04-08T11:27:25.666Z
sensor.ral1ch8035_grid_power,1115.59997558594,2026-04-08T11:27:35.666Z
sensor.ral1ch8035_grid_power,1116.80004882812,2026-04-08T11:27:45.667Z
sensor.ral1ch8035_grid_power,1119.90002441406,2026-04-08T11:27:55.680Z
sensor.ral1ch8035_grid_power,1121.70007324219,2026-04-08T11:28:05.669Z
sensor.ral1ch8035_grid_power,1117.30004882812,2026-04-08T11:28:15.661Z
sensor.ral1ch8035_grid_power,1118.20007324219,2026-04-08T11:28:25.664Z
sensor.ral1ch8035_grid_power,1118.30004882812,2026-04-08T11:28:35.655Z
sensor.ral1ch8035_grid_power,1112.80004882812,2026-04-08T11:28:45.680Z
sensor.ral1ch8035_grid_power,1111.90002441406,2026-04-08T11:29:05.683Z
sensor.ral1ch8035_grid_power,1122.5,2026-04-08T11:29:15.675Z
sensor.ral1ch8035_grid_power,1119.30004882812,2026-04-08T11:29:25.693Z
sensor.ral1ch8035_grid_power,1128.80004882812,2026-04-08T11:29:35.684Z
sensor.ral1ch8035_grid_power,1125.90002441406,2026-04-08T11:29:45.684Z
sensor.ral1ch8035_grid_power,1124.70007324219,2026-04-08T11:29:55.671Z
sensor.ral1ch8035_grid_power,1164.5,2026-04-08T11:30:15.686Z
sensor.ral1ch8035_grid_power,1166.09997558594,2026-04-08T11:30:25.685Z
sensor.ral1ch8035_grid_power,1088.09997558594,2026-04-08T11:30:35.677Z
sensor.ral1ch8035_grid_power,1090.20007324219,2026-04-08T11:30:45.698Z
sensor.ral1ch8035_grid_power,1086.0,2026-04-08T11:30:55.699Z
sensor.ral1ch8035_grid_power,1055.59997558594,2026-04-08T11:31:05.684Z
sensor.ral1ch8035_grid_power,1062.5,2026-04-08T11:31:15.705Z
sensor.ral1ch8035_grid_power,1054.40002441406,2026-04-08T11:31:25.685Z
sensor.ral1ch8035_grid_power,1053.5,2026-04-08T11:31:35.688Z
sensor.ral1ch8035_grid_power,1054.59997558594,2026-04-08T11:31:45.697Z
sensor.ral1ch8035_grid_power,1052.40002441406,2026-04-08T11:31:55.693Z
sensor.ral1ch8035_grid_power,1053.0,2026-04-08T11:32:05.692Z
sensor.ral1ch8035_grid_power,1057.40002441406,2026-04-08T11:32:15.701Z
sensor.ral1ch8035_grid_power,1053.20007324219,2026-04-08T11:32:25.691Z
sensor.ral1ch8035_grid_power,1087.09997558594,2026-04-08T11:32:35.702Z
sensor.ral1ch8035_grid_power,1087.40002441406,2026-04-08T11:32:45.736Z
sensor.ral1ch8035_grid_power,1086.59997558594,2026-04-08T11:33:05.710Z
sensor.ral1ch8035_grid_power,1086.40002441406,2026-04-08T11:33:15.713Z
sensor.ral1ch8035_grid_power,1087.09997558594,2026-04-08T11:33:25.751Z
sensor.ral1ch8035_grid_power,1084.0,2026-04-08T11:33:35.735Z
sensor.ral1ch8035_grid_power,1073.40002441406,2026-04-08T11:33:55.720Z
sensor.ral1ch8035_grid_power,1077.70007324219,2026-04-08T11:34:05.743Z
sensor.ral1ch8035_grid_power,1078.30004882812,2026-04-08T11:34:15.745Z
sensor.ral1ch8035_grid_power,1082.5,2026-04-08T11:34:35.717Z
sensor.ral1ch8035_grid_power,1086.5,2026-04-08T11:34:45.715Z
sensor.ral1ch8035_grid_power,1086.90002441406,2026-04-08T11:34:55.737Z
sensor.ral1ch8035_grid_power,1109.5,2026-04-08T11:35:05.753Z
sensor.ral1ch8035_grid_power,1111.5,2026-04-08T11:35:15.730Z
sensor.ral1ch8035_grid_power,1110.5,2026-04-08T11:35:25.735Z
sensor.ral1ch8035_grid_power,1146.0,2026-04-08T11:35:35.750Z
sensor.ral1ch8035_grid_power,1145.70007324219,2026-04-08T11:35:45.735Z
sensor.ral1ch8035_grid_power,1138.59997558594,2026-04-08T11:35:55.724Z
sensor.ral1ch8035_grid_power,1160.30004882812,2026-04-08T11:36:05.746Z
sensor.ral1ch8035_grid_power,1161.90002441406,2026-04-08T11:36:15.746Z
sensor.ral1ch8035_grid_power,1154.40002441406,2026-04-08T11:36:25.720Z
sensor.ral1ch8035_grid_power,1149.5,2026-04-08T11:36:35.738Z
sensor.ral1ch8035_grid_power,1144.0,2026-04-08T11:36:45.739Z
sensor.ral1ch8035_grid_power,1139.30004882812,2026-04-08T11:36:55.753Z
sensor.ral1ch8035_grid_power,1176.20007324219,2026-04-08T11:37:15.764Z
sensor.ral1ch8035_grid_power,1182.40002441406,2026-04-08T11:37:25.754Z
sensor.ral1ch8035_grid_power,1177.30004882812,2026-04-08T11:37:35.723Z
sensor.ral1ch8035_grid_power,1180.09997558594,2026-04-08T11:37:45.734Z
sensor.ral1ch8035_grid_power,1186.40002441406,2026-04-08T11:37:55.736Z
sensor.ral1ch8035_grid_power,1185.59997558594,2026-04-08T11:38:05.782Z
sensor.ral1ch8035_grid_power,1178.59997558594,2026-04-08T11:38:15.744Z
sensor.ral1ch8035_grid_power,1180.5,2026-04-08T11:38:25.740Z
sensor.ral1ch8035_grid_power,1180.80004882812,2026-04-08T11:38:35.766Z
sensor.ral1ch8035_grid_power,1173.09997558594,2026-04-08T11:38:45.768Z
sensor.ral1ch8035_grid_power,1188.70007324219,2026-04-08T11:38:55.757Z
sensor.ral1ch8035_grid_power,1192.09997558594,2026-04-08T11:39:05.759Z
sensor.ral1ch8035_grid_power,1174.30004882812,2026-04-08T11:39:15.764Z
sensor.ral1ch8035_grid_power,1186.80004882812,2026-04-08T11:39:25.775Z
sensor.ral1ch8035_grid_power,1316.30004882812,2026-04-08T11:39:35.751Z
sensor.ral1ch8035_grid_power,1257.09997558594,2026-04-08T11:39:45.754Z
sensor.ral1ch8035_grid_power,1255.5,2026-04-08T11:39:55.750Z
sensor.ral1ch8035_grid_power,1409.5,2026-04-08T11:40:15.799Z
sensor.ral1ch8035_grid_power,1382.90002441406,2026-04-08T11:40:25.762Z
sensor.ral1ch8035_grid_power,1384.59997558594,2026-04-08T11:40:35.775Z
sensor.ral1ch8035_grid_power,1386.90002441406,2026-04-08T11:40:45.776Z
sensor.ral1ch8035_grid_power,1384.09997558594,2026-04-08T11:40:55.768Z
sensor.ral1ch8035_grid_power,1381.90002441406,2026-04-08T11:41:15.774Z
sensor.ral1ch8035_grid_power,1379.30004882812,2026-04-08T11:41:25.781Z
sensor.ral1ch8035_grid_power,1384.30004882812,2026-04-08T11:41:35.787Z
sensor.ral1ch8035_grid_power,1382.40002441406,2026-04-08T11:41:45.777Z
sensor.ral1ch8035_grid_power,1375.70007324219,2026-04-08T11:42:05.798Z
sensor.ral1ch8035_grid_power,1373.5,2026-04-08T11:42:15.789Z
sensor.ral1ch8035_grid_power,1370.90002441406,2026-04-08T11:42:25.810Z
sensor.ral1ch8035_grid_power,1371.20007324219,2026-04-08T11:42:35.821Z
sensor.ral1ch8035_grid_power,1380.90002441406,2026-04-08T11:42:45.830Z
sensor.ral1ch8035_grid_power,1380.5,2026-04-08T11:42:55.787Z
sensor.ral1ch8035_grid_power,1386.20007324219,2026-04-08T11:43:05.796Z
sensor.ral1ch8035_grid_power,1387.90002441406,2026-04-08T11:43:15.786Z
sensor.ral1ch8035_grid_power,1383.0,2026-04-08T11:43:25.820Z
sensor.ral1ch8035_grid_power,1382.30004882812,2026-04-08T11:43:35.792Z
sensor.ral1ch8035_grid_power,1385.0,2026-04-08T11:43:45.816Z
sensor.ral1ch8035_grid_power,1382.30004882812,2026-04-08T11:43:55.822Z
sensor.ral1ch8035_grid_power,1131.20007324219,2026-04-08T11:44:05.828Z
sensor.ral1ch8035_grid_power,1131.09997558594,2026-04-08T11:44:15.803Z
sensor.ral1ch8035_grid_power,1133.40002441406,2026-04-08T11:44:25.829Z
sensor.ral1ch8035_grid_power,1085.5,2026-04-08T11:44:35.838Z
sensor.ral1ch8035_grid_power,1084.80004882812,2026-04-08T11:44:45.809Z
sensor.ral1ch8035_grid_power,1088.40002441406,2026-04-08T11:44:55.832Z
sensor.ral1ch8035_grid_power,1086.70007324219,2026-04-08T11:45:05.824Z
sensor.ral1ch8035_grid_power,1090.90002441406,2026-04-08T11:45:15.826Z
sensor.ral1ch8035_grid_power,1086.80004882812,2026-04-08T11:45:25.826Z
sensor.ral1ch8035_grid_power,1083.90002441406,2026-04-08T11:45:35.833Z
sensor.ral1ch8035_grid_power,1087.59997558594,2026-04-08T11:45:45.814Z
sensor.ral1ch8035_grid_power,1083.20007324219,2026-04-08T11:45:55.830Z
sensor.ral1ch8035_grid_power,1082.80004882812,2026-04-08T11:46:05.835Z
sensor.ral1ch8035_grid_power,1084.5,2026-04-08T11:46:15.805Z
sensor.ral1ch8035_grid_power,1081.30004882812,2026-04-08T11:46:25.855Z
sensor.ral1ch8035_grid_power,1085.5,2026-04-08T11:46:35.821Z
sensor.ral1ch8035_grid_power,1088.40002441406,2026-04-08T11:46:45.844Z
sensor.ral1ch8035_grid_power,1087.20007324219,2026-04-08T11:46:55.844Z
sensor.ral1ch8035_grid_power,1082.59997558594,2026-04-08T11:47:05.818Z
sensor.ral1ch8035_grid_power,1079.0,2026-04-08T11:47:15.823Z
sensor.ral1ch8035_grid_power,1079.70007324219,2026-04-08T11:47:25.818Z
sensor.ral1ch8035_grid_power,1080.80004882812,2026-04-08T11:47:35.827Z
sensor.ral1ch8035_grid_power,1084.30004882812,2026-04-08T11:47:45.815Z
sensor.ral1ch8035_grid_power,1081.20007324219,2026-04-08T11:47:55.821Z
sensor.ral1ch8035_grid_power,1081.5,2026-04-08T11:48:05.852Z
sensor.ral1ch8035_grid_power,1077.70007324219,2026-04-08T11:48:15.832Z
sensor.ral1ch8035_grid_power,1085.40002441406,2026-04-08T11:48:25.830Z
sensor.ral1ch8035_grid_power,1077.59997558594,2026-04-08T11:48:35.831Z
sensor.ral1ch8035_grid_power,1082.80004882812,2026-04-08T11:48:45.839Z
sensor.ral1ch8035_grid_power,1085.59997558594,2026-04-08T11:48:55.839Z
sensor.ral1ch8035_grid_power,1086.30004882812,2026-04-08T11:49:15.836Z
sensor.ral1ch8035_grid_power,1085.5,2026-04-08T11:49:25.837Z
sensor.ral1ch8035_grid_power,1086.40002441406,2026-04-08T11:49:35.871Z
sensor.ral1ch8035_grid_power,1082.40002441406,2026-04-08T11:49:45.842Z
sensor.ral1ch8035_grid_power,1083.40002441406,2026-04-08T11:49:55.850Z
sensor.ral1ch8035_grid_power,1084.70007324219,2026-04-08T11:50:05.844Z
sensor.ral1ch8035_grid_power,1082.5,2026-04-08T11:50:15.854Z
sensor.ral1ch8035_grid_power,1085.70007324219,2026-04-08T11:50:25.859Z
sensor.ral1ch8035_grid_power,1079.90002441406,2026-04-08T11:50:35.863Z
sensor.ral1ch8035_grid_power,1083.59997558594,2026-04-08T11:50:45.862Z
sensor.ral1ch8035_grid_power,1083.90002441406,2026-04-08T11:50:55.863Z
sensor.ral1ch8035_grid_power,1080.70007324219,2026-04-08T11:51:05.850Z
sensor.ral1ch8035_grid_power,1083.5,2026-04-08T11:51:15.862Z
sensor.ral1ch8035_grid_power,1078.20007324219,2026-04-08T11:51:25.847Z
sensor.ral1ch8035_grid_power,1080.59997558594,2026-04-08T11:51:35.856Z
sensor.ral1ch8035_grid_power,1082.80004882812,2026-04-08T11:51:45.847Z
sensor.ral1ch8035_grid_power,1083.20007324219,2026-04-08T11:51:55.867Z
sensor.ral1ch8035_grid_power,1084.5,2026-04-08T11:52:05.879Z
sensor.ral1ch8035_grid_power,1085.80004882812,2026-04-08T11:52:15.857Z
sensor.ral1ch8035_grid_power,1083.80004882812,2026-04-08T11:52:25.869Z
sensor.ral1ch8035_grid_power,1083.09997558594,2026-04-08T11:52:35.864Z
sensor.ral1ch8035_grid_power,1087.90002441406,2026-04-08T11:52:45.862Z
sensor.ral1ch8035_grid_power,1083.40002441406,2026-04-08T11:52:55.871Z
sensor.ral1ch8035_grid_power,1081.40002441406,2026-04-08T11:53:05.876Z
sensor.ral1ch8035_grid_power,1088.09997558594,2026-04-08T11:53:15.887Z
sensor.ral1ch8035_grid_power,1090.5,2026-04-08T11:53:25.875Z
sensor.ral1ch8035_grid_power,1084.30004882812,2026-04-08T11:53:35.860Z
sensor.ral1ch8035_grid_power,1079.0,2026-04-08T11:53:45.875Z
sensor.ral1ch8035_grid_power,1083.0,2026-04-08T11:53:55.878Z
sensor.ral1ch8035_grid_power,1086.0,2026-04-08T11:54:05.936Z
sensor.ral1ch8035_grid_power,1085.90002441406,2026-04-08T11:54:15.881Z
sensor.ral1ch8035_grid_power,1081.0,2026-04-08T11:54:25.882Z
sensor.ral1ch8035_grid_power,1086.20007324219,2026-04-08T11:54:35.877Z
sensor.ral1ch8035_grid_power,1081.5,2026-04-08T11:54:45.899Z
sensor.ral1ch8035_grid_power,1080.30004882812,2026-04-08T11:54:55.887Z
sensor.ral1ch8035_grid_power,1084.70007324219,2026-04-08T11:55:05.893Z
sensor.ral1ch8035_grid_power,1082.0,2026-04-08T11:55:15.900Z
sensor.ral1ch8035_grid_power,1074.59997558594,2026-04-08T11:55:25.896Z
sensor.ral1ch8035_grid_power,1128.09997558594,2026-04-08T11:55:35.903Z
sensor.ral1ch8035_grid_power,1128.20007324219,2026-04-08T11:55:45.893Z
sensor.ral1ch8035_grid_power,1117.5,2026-04-08T11:56:05.906Z
sensor.ral1ch8035_grid_power,1116.0,2026-04-08T11:56:15.891Z
sensor.ral1ch8035_grid_power,1118.30004882812,2026-04-08T11:56:25.906Z
sensor.ral1ch8035_grid_power,1114.59997558594,2026-04-08T11:56:35.900Z
sensor.ral1ch8035_grid_power,1114.70007324219,2026-04-08T11:56:45.904Z
sensor.ral1ch8035_grid_power,1112.0,2026-04-08T11:57:05.914Z
sensor.ral1ch8035_grid_power,1106.70007324219,2026-04-08T11:57:15.894Z
sensor.ral1ch8035_grid_power,1111.40002441406,2026-04-08T11:57:25.897Z
sensor.ral1ch8035_grid_power,1107.80004882812,2026-04-08T11:57:35.914Z
sensor.ral1ch8035_grid_power,1106.80004882812,2026-04-08T11:57:45.921Z
sensor.ral1ch8035_grid_power,1109.20007324219,2026-04-08T11:57:55.923Z
sensor.ral1ch8035_grid_power,1111.90002441406,2026-04-08T11:58:05.914Z
sensor.ral1ch8035_grid_power,1109.59997558594,2026-04-08T11:58:15.912Z
sensor.ral1ch8035_grid_power,1118.5,2026-04-08T11:58:25.915Z
sensor.ral1ch8035_grid_power,1114.5,2026-04-08T11:58:35.951Z
sensor.ral1ch8035_grid_power,1117.5,2026-04-08T11:58:45.913Z
sensor.ral1ch8035_grid_power,1117.09997558594,2026-04-08T11:58:55.928Z
sensor.ral1ch8035_grid_power,1117.80004882812,2026-04-08T11:59:05.931Z
sensor.ral1ch8035_grid_power,1118.0,2026-04-08T11:59:25.957Z
sensor.ral1ch8035_grid_power,1118.80004882812,2026-04-08T11:59:35.962Z
sensor.ral1ch8035_grid_power,1116.0,2026-04-08T11:59:45.931Z
sensor.ral1ch8035_grid_power,1120.40002441406,2026-04-08T11:59:55.956Z
sensor.ral1ch8035_grid_power,1110.70007324219,2026-04-08T12:00:05.963Z
sensor.ral1ch8035_grid_power,1115.80004882812,2026-04-08T12:00:26.010Z
sensor.ral1ch8035_grid_power,747.5,2026-04-08T12:00:46.212Z
sensor.ral1ch8035_grid_power,744.900024414062,2026-04-08T12:00:56.367Z
sensor.ral1ch8035_grid_power,737.200012207031,2026-04-08T12:01:05.951Z
sensor.ral1ch8035_grid_power,732.900024414062,2026-04-08T12:01:15.976Z
sensor.ral1ch8035_grid_power,733.799987792969,2026-04-08T12:01:26.153Z
sensor.ral1ch8035_grid_power,675.799987792969,2026-04-08T12:01:35.989Z
sensor.ral1ch8035_grid_power,674.799987792969,2026-04-08T12:01:45.945Z
sensor.ral1ch8035_grid_power,674.299987792969,2026-04-08T12:01:55.987Z
sensor.ral1ch8035_grid_power,672.700012207031,2026-04-08T12:02:05.980Z
sensor.ral1ch8035_grid_power,675.799987792969,2026-04-08T12:02:15.969Z
sensor.ral1ch8035_grid_power,680.100036621094,2026-04-08T12:02:25.967Z
sensor.ral1ch8035_grid_power,675.0,2026-04-08T12:02:35.959Z
sensor.ral1ch8035_grid_power,677.799987792969,2026-04-08T12:02:45.975Z
sensor.ral1ch8035_grid_power,674.100036621094,2026-04-08T12:02:55.983Z
sensor.ral1ch8035_grid_power,671.900024414062,2026-04-08T12:03:05.968Z
sensor.ral1ch8035_grid_power,671.700012207031,2026-04-08T12:03:15.974Z
sensor.ral1ch8035_grid_power,670.5,2026-04-08T12:03:25.981Z
sensor.ral1ch8035_grid_power,672.799987792969,2026-04-08T12:03:35.967Z
sensor.ral1ch8035_grid_power,673.0,2026-04-08T12:03:45.969Z
sensor.ral1ch8035_grid_power,675.5,2026-04-08T12:03:55.971Z
sensor.ral1ch8035_grid_power,677.5,2026-04-08T12:04:05.997Z
sensor.ral1ch8035_grid_power,677.299987792969,2026-04-08T12:04:15.973Z
sensor.ral1ch8035_grid_power,673.200012207031,2026-04-08T12:04:25.964Z
sensor.ral1ch8035_grid_power,677.100036621094,2026-04-08T12:04:35.970Z
sensor.ral1ch8035_grid_power,670.200012207031,2026-04-08T12:04:45.970Z
sensor.ral1ch8035_grid_power,671.100036621094,2026-04-08T12:04:55.970Z
sensor.ral1ch8035_grid_power,1136.90002441406,2026-04-08T12:05:06.297Z
sensor.ral1ch8035_grid_power,1359.0,2026-04-08T12:05:16.328Z
sensor.ral1ch8035_grid_power,1732.70007324219,2026-04-08T12:05:26.334Z
sensor.ral1ch8035_grid_power,1875.40002441406,2026-04-08T12:05:36.697Z
sensor.ral1ch8035_grid_power,1976.40002441406,2026-04-08T12:05:46.391Z
sensor.ral1ch8035_grid_power,1960.70007324219,2026-04-08T12:05:56.403Z
sensor.ral1ch8035_grid_power,1963.90002441406,2026-04-08T12:06:06.425Z
sensor.ral1ch8035_grid_power,2024.0,2026-04-08T12:06:16.490Z
sensor.ral1ch8035_grid_power,2046.80004882812,2026-04-08T12:06:25.979Z
sensor.ral1ch8035_grid_power,2078.19995117188,2026-04-08T12:06:36.472Z
sensor.ral1ch8035_grid_power,2080.40014648438,2026-04-08T12:06:45.986Z
sensor.ral1ch8035_grid_power,2064.69995117188,2026-04-08T12:07:06.000Z
sensor.ral1ch8035_grid_power,2057.69995117188,2026-04-08T12:07:15.980Z
sensor.ral1ch8035_grid_power,2057.80004882812,2026-04-08T12:07:25.986Z
sensor.ral1ch8035_grid_power,1860.80004882812,2026-04-08T12:07:36.005Z
sensor.ral1ch8035_grid_power,960.5,2026-04-08T12:07:46.006Z
sensor.ral1ch8035_grid_power,962.200012207031,2026-04-08T12:07:55.999Z
sensor.ral1ch8035_grid_power,613.299987792969,2026-04-08T12:08:06.003Z
sensor.ral1ch8035_grid_power,615.700012207031,2026-04-08T12:08:15.999Z
sensor.ral1ch8035_grid_power,617.100036621094,2026-04-08T12:08:26.002Z
sensor.ral1ch8035_grid_power,615.5,2026-04-08T12:08:35.998Z
sensor.ral1ch8035_grid_power,626.100036621094,2026-04-08T12:08:45.998Z
sensor.ral1ch8035_grid_power,630.100036621094,2026-04-08T12:08:56.007Z
sensor.ral1ch8035_grid_power,625.400024414062,2026-04-08T12:09:06.003Z
sensor.ral1ch8035_grid_power,623.600036621094,2026-04-08T12:09:26.025Z
sensor.ral1ch8035_grid_power,625.799987792969,2026-04-08T12:09:36.019Z
sensor.ral1ch8035_grid_power,625.200012207031,2026-04-08T12:09:46.043Z
sensor.ral1ch8035_grid_power,626.5,2026-04-08T12:09:55.996Z
sensor.ral1ch8035_grid_power,625.400024414062,2026-04-08T12:10:16.022Z
sensor.ral1ch8035_grid_power,628.400024414062,2026-04-08T12:10:26.021Z
sensor.ral1ch8035_grid_power,657.0,2026-04-08T12:10:36.021Z
sensor.ral1ch8035_grid_power,658.299987792969,2026-04-08T12:10:46.017Z
sensor.ral1ch8035_grid_power,656.400024414062,2026-04-08T12:10:56.042Z
sensor.ral1ch8035_grid_power,654.299987792969,2026-04-08T12:11:06.043Z
sensor.ral1ch8035_grid_power,654.200012207031,2026-04-08T12:11:16.013Z
sensor.ral1ch8035_grid_power,656.200012207031,2026-04-08T12:11:26.034Z
sensor.ral1ch8035_grid_power,656.0,2026-04-08T12:11:36.047Z
sensor.ral1ch8035_grid_power,658.900024414062,2026-04-08T12:11:46.056Z
sensor.ral1ch8035_grid_power,651.100036621094,2026-04-08T12:11:56.037Z
sensor.ral1ch8035_grid_power,651.900024414062,2026-04-08T12:12:16.069Z
sensor.ral1ch8035_grid_power,654.200012207031,2026-04-08T12:12:26.028Z
sensor.ral1ch8035_grid_power,650.900024414062,2026-04-08T12:12:36.040Z
sensor.ral1ch8035_grid_power,650.400024414062,2026-04-08T12:12:46.049Z
sensor.ral1ch8035_grid_power,652.799987792969,2026-04-08T12:12:56.056Z
sensor.ral1ch8035_grid_power,655.100036621094,2026-04-08T12:13:16.039Z
sensor.ral1ch8035_grid_power,650.400024414062,2026-04-08T12:13:26.039Z
sensor.ral1ch8035_grid_power,653.600036621094,2026-04-08T12:13:36.085Z
sensor.ral1ch8035_grid_power,654.799987792969,2026-04-08T12:13:46.057Z
sensor.ral1ch8035_grid_power,653.5,2026-04-08T12:13:56.057Z
sensor.ral1ch8035_grid_power,651.400024414062,2026-04-08T12:14:06.063Z
sensor.ral1ch8035_grid_power,657.200012207031,2026-04-08T12:14:16.054Z
sensor.ral1ch8035_grid_power,654.200012207031,2026-04-08T12:14:36.050Z
sensor.ral1ch8035_grid_power,661.400024414062,2026-04-08T12:14:56.065Z
